#x, y_1, y_2
24.650469, 2.586904, 0.053948
24.660469, 2.634456, 0.054804
24.670469, 2.682813, 0.055699
24.680470, 2.731987, 0.056637
24.690470, 2.781985, 0.057618
24.700470, 2.832815, 0.058644
24.710470, 2.884488, 0.059719
24.720470, 2.937010, 0.060845
24.730471, 2.990389, 0.062023
24.740471, 3.044632, 0.063258
24.750471, 3.099747, 0.064551
24.760471, 3.155739, 0.065907
24.770472, 3.212615, 0.067327
24.780472, 3.270378, 0.068817
24.790472, 3.329034, 0.070379
24.800472, 3.388585, 0.072019
24.810472, 3.449036, 0.073739
24.820473, 3.510387, 0.075545
24.830473, 3.572639, 0.077441
24.840473, 3.635792, 0.079433
24.850473, 3.699843, 0.081527
24.860474, 3.764791, 0.083728
24.870474, 3.830630, 0.086043
24.880474, 3.897355, 0.088479
24.890474, 3.964957, 0.091042
24.900475, 4.033427, 0.093742
24.910475, 4.102752, 0.096585
24.920475, 4.172919, 0.099582
24.930475, 4.243911, 0.102742
24.940475, 4.315709, 0.106075
24.950476, 4.388289, 0.109592
24.960476, 4.461627, 0.113305
24.970476, 4.535694, 0.117227
24.980476, 4.610456, 0.121372
24.990477, 4.685878, 0.125754
25.000477, 4.761918, 0.130389
25.010477, 4.838529, 0.135294
25.020477, 4.915660, 0.140488
25.030478, 4.993256, 0.145989
25.040478, 5.071252, 0.151818
25.050478, 5.149580, 0.157999
25.060478, 5.228163, 0.164556
25.070478, 5.306916, 0.171513
25.080479, 5.385748, 0.178900
25.090479, 5.464558, 0.186746
25.100479, 5.543235, 0.195084
25.110479, 5.621658, 0.203947
25.120480, 5.699696, 0.213372
25.130480, 5.777205, 0.223400
25.140480, 5.854030, 0.234073
25.150480, 5.930003, 0.245435
25.160480, 6.004940, 0.257534
25.170481, 6.078644, 0.270424
25.180481, 6.150903, 0.284158
25.190481, 6.221486, 0.298794
25.200481, 6.290147, 0.314396
25.210482, 6.356622, 0.331028
25.220482, 6.420628, 0.348760
25.230482, 6.481863, 0.367665
25.240482, 6.540006, 0.387820
25.250483, 6.594716, 0.409305
25.260483, 6.645632, 0.432204
25.270483, 6.692377, 0.456605
25.280483, 6.734551, 0.482597
25.290483, 6.771740, 0.510272
25.300484, 6.803512, 0.539723
25.310484, 6.829422, 0.571046
25.320484, 6.849013, 0.604335
25.330484, 6.861820, 0.639682
25.340485, 6.867375, 0.677179
25.350485, 6.865209, 0.716912
25.360485, 6.854861, 0.758960
25.370485, 6.835881, 0.803396
25.380486, 6.807841, 0.850282
25.390486, 6.770340, 0.899665
25.400486, 6.723016, 0.951578
25.410486, 6.665552, 1.006037
25.420486, 6.597689, 1.063035
25.430487, 6.519235, 1.122540
25.440487, 6.430077, 1.184496
25.450487, 6.330186, 1.248815
25.460487, 6.219633, 1.315379
25.470488, 6.098590, 1.384037
25.480488, 5.967342, 1.454604
25.490488, 5.826285, 1.526859
25.500488, 5.675934, 1.600549
25.510489, 5.516914, 1.675390
25.520489, 5.349963, 1.751066
25.530489, 5.175919, 1.827237
25.540489, 4.995708, 1.903540
25.550489, 4.810336, 1.979600
25.560490, 4.620867, 2.055030
25.570490, 4.428403, 2.129440
25.580490, 4.234071, 2.202446
25.590490, 4.038993, 2.273674
25.600491, 3.844272, 2.342771
25.610491, 3.650970, 2.409406
25.620491, 3.460089, 2.473279
25.630491, 3.272558, 2.534123
25.640491, 3.089217, 2.591713
25.650492, 2.910811, 2.645859
25.660492, 2.737979, 2.696417
25.670492, 2.571257, 2.743280
25.680492, 2.411072, 2.786384
25.690493, 2.257748, 2.825702
25.700493, 2.111511, 2.861242
25.710493, 1.972495, 2.893045
25.720493, 1.840750, 2.921180
25.730494, 1.716250, 2.945740
25.740494, 1.598906, 2.966838
25.750494, 1.488573, 2.984607
25.760494, 1.385060, 2.999189
25.770494, 1.288140, 3.010738
25.780495, 1.197555, 3.019413
25.790495, 1.113029, 3.025378
25.800495, 1.034269, 3.028797
25.810495, 0.960977, 3.029835
25.820496, 0.892849, 3.028653
25.830496, 0.829582, 3.025408
25.840496, 0.770879, 3.020252
25.850496, 0.716449, 3.013332
25.860497, 0.666011, 3.004787
25.870497, 0.619294, 2.994751
25.880497, 0.576041, 2.983350
25.890497, 0.536006, 2.970702
25.900497, 0.498957, 2.956918
25.910498, 0.464675, 2.942103
25.920498, 0.432955, 2.926353
25.930498, 0.403604, 2.909759
25.940498, 0.376445, 2.892406
25.950499, 0.351309, 2.874370
25.960499, 0.328041, 2.855724
25.970499, 0.306498, 2.836535
25.980499, 0.286546, 2.816863
25.990499, 0.268062, 2.796766
26.000500, 0.250932, 2.776296
26.010500, 0.235051, 2.755499
26.020500, 0.220322, 2.734421
26.030500, 0.206655, 2.713102
26.040501, 0.193967, 2.691577
26.050501, 0.182184, 2.669883
26.060501, 0.171236, 2.648048
26.070501, 0.161057, 2.626102
26.080502, 0.151590, 2.604070
26.090502, 0.142779, 2.581977
26.100502, 0.134575, 2.559844
26.110502, 0.126932, 2.537690
26.120502, 0.119807, 2.515534
26.130503, 0.113162, 2.493393
26.140503, 0.106960, 2.471280
26.150503, 0.101170, 2.449211
26.160503, 0.095760, 2.427197
26.170504, 0.090702, 2.405249
26.180504, 0.085971, 2.383378
26.190504, 0.081543, 2.361593
26.200504, 0.077397, 2.339903
26.210505, 0.073512, 2.318315
26.220505, 0.069870, 2.296836
26.230505, 0.066453, 2.275473
26.240505, 0.063245, 2.254230
26.250505, 0.060233, 2.233114
26.260506, 0.057403, 2.212128
26.270506, 0.054741, 2.191276
26.280506, 0.052237, 2.170563
26.290506, 0.049881, 2.149991
26.300507, 0.047661, 2.129564
26.310507, 0.045569, 2.109283
26.320507, 0.043597, 2.089152
26.330507, 0.041737, 2.069171
26.340508, 0.039981, 2.049343
26.350508, 0.038322, 2.029669
26.360508, 0.036755, 2.010150
26.370508, 0.035274, 1.990787
26.380508, 0.033873, 1.971582
26.390509, 0.032547, 1.952534
26.400509, 0.031291, 1.933644
26.410509, 0.030102, 1.914912
26.420509, 0.028974, 1.896340
26.430510, 0.027906, 1.877926
26.440510, 0.026892, 1.859671
26.450510, 0.025929, 1.841574
26.460510, 0.025015, 1.823636
26.470510, 0.024147, 1.805856
26.480511, 0.023322, 1.788233
26.490511, 0.022537, 1.770768
26.500511, 0.021790, 1.753459
26.510511, 0.021080, 1.736307
26.520512, 0.020404, 1.719310
26.530512, 0.019759, 1.702467
26.540512, 0.019145, 1.685779
26.550512, 0.018560, 1.669244
26.560513, 0.018002, 1.652861
26.570513, 0.017469, 1.636630
26.580513, 0.016961, 1.620550
26.590513, 0.016475, 1.604619
26.600513, 0.016012, 1.588838
26.610514, 0.015569, 1.573204
26.620514, 0.015145, 1.557716
26.630514, 0.014741, 1.542375
26.640514, 0.014353, 1.527179
26.650515, 0.013983, 1.512126
26.660515, 0.013628, 1.497216
26.670515, 0.013289, 1.482448
26.680515, 0.012963, 1.467821
26.690516, 0.012652, 1.453333
26.700516, 0.012353, 1.438983
26.710516, 0.012067, 1.424771
26.720516, 0.011793, 1.410695
26.730516, 0.011529, 1.396755
26.740517, 0.011277, 1.382948
26.750517, 0.011034, 1.369275
26.760517, 0.010802, 1.355733
26.770517, 0.010579, 1.342322
26.780518, 0.010364, 1.329041
26.790518, 0.010158, 1.315888
26.800518, 0.009960, 1.302863
26.810518, 0.009770, 1.289964
26.820518, 0.009588, 1.277191
26.830519, 0.009412, 1.264541
26.840519, 0.009243, 1.252015
26.850519, 0.009081, 1.239610
26.860519, 0.008925, 1.227327
26.870520, 0.008775, 1.215163
26.880520, 0.008630, 1.203118
26.890520, 0.008491, 1.191191
26.900520, 0.008358, 1.179380
26.910521, 0.008229, 1.167685
26.920521, 0.008105, 1.156104
26.930521, 0.007986, 1.144637
26.940521, 0.007872, 1.133282
26.950521, 0.007762, 1.122038
26.960522, 0.007656, 1.110905
26.970522, 0.007554, 1.099881
26.980522, 0.007456, 1.088965
26.990522, 0.007361, 1.078157
27.000523, 0.007270, 1.067454
27.010523, 0.007183, 1.056857
27.020523, 0.007099, 1.046365
27.030523, 0.007018, 1.035975
27.040524, 0.006940, 1.025688
27.050524, 0.006865, 1.015503
27.060524, 0.006794, 1.005417
27.070524, 0.006724, 0.995431
27.080524, 0.006658, 0.985544
27.090525, 0.006594, 0.975754
27.100525, 0.006533, 0.966061
27.110525, 0.006475, 0.956463
27.120525, 0.006418, 0.946961
27.130526, 0.006364, 0.937552
27.140526, 0.006313, 0.928236
27.150526, 0.006263, 0.919012
27.160526, 0.006216, 0.909880
27.170527, 0.006170, 0.900837
27.180527, 0.006127, 0.891885
27.190527, 0.006086, 0.883020
27.200527, 0.006046, 0.874244
27.210527, 0.006008, 0.865554
27.220528, 0.005973, 0.856951
27.230528, 0.005938, 0.848433
27.240528, 0.005906, 0.839999
27.250528, 0.005875, 0.831648
27.260529, 0.005846, 0.823381
27.270529, 0.005819, 0.815195
27.280529, 0.005793, 0.807090
27.290529, 0.005769, 0.799066
27.300529, 0.005746, 0.791122
27.310530, 0.005724, 0.783256
27.320530, 0.005704, 0.775468
27.330530, 0.005686, 0.767758
27.340530, 0.005668, 0.760124
27.350531, 0.005652, 0.752566
27.360531, 0.005638, 0.745082
27.370531, 0.005625, 0.737674
27.380531, 0.005613, 0.730338
27.390532, 0.005602, 0.723076
27.400532, 0.005592, 0.715886
27.410532, 0.005584, 0.708767
27.420532, 0.005577, 0.701719
27.430532, 0.005571, 0.694741
27.440533, 0.005566, 0.687832
27.450533, 0.005563, 0.680992
27.460533, 0.005561, 0.674220
27.470533, 0.005559, 0.667515
27.480534, 0.005559, 0.660877
27.490534, 0.005560, 0.654305
27.500534, 0.005562, 0.647799
27.510534, 0.005565, 0.641357
27.520535, 0.005570, 0.634979
27.530535, 0.005575, 0.628664
27.540535, 0.005581, 0.622413
27.550535, 0.005589, 0.616223
27.560535, 0.005597, 0.610096
27.570536, 0.005607, 0.604029
27.580536, 0.005617, 0.598022
27.590536, 0.005629, 0.592076
27.600536, 0.005641, 0.586188
27.610537, 0.005655, 0.580360
27.620537, 0.005670, 0.574589
27.630537, 0.005685, 0.568875
27.640537, 0.005702, 0.563219
27.650537, 0.005720, 0.557619
27.660538, 0.005738, 0.552075
27.670538, 0.005758, 0.546586
27.680538, 0.005779, 0.541151
27.690538, 0.005801, 0.535771
27.700539, 0.005823, 0.530444
27.710539, 0.005847, 0.525171
27.720539, 0.005872, 0.519950
27.730539, 0.005898, 0.514781
27.740540, 0.005925, 0.509663
27.750540, 0.005953, 0.504597
27.760540, 0.005981, 0.499581
27.770540, 0.006011, 0.494615
27.780540, 0.006042, 0.489699
27.790541, 0.006075, 0.484831
27.800541, 0.006108, 0.480012
27.810541, 0.006142, 0.475242
27.820541, 0.006177, 0.470518
27.830542, 0.006214, 0.465842
27.840542, 0.006251, 0.461213
27.850542, 0.006289, 0.456629
27.860542, 0.006329, 0.452092
27.870543, 0.006370, 0.447600
27.880543, 0.006412, 0.443152
27.890543, 0.006455, 0.438749
27.900543, 0.006499, 0.434390
27.910543, 0.006544, 0.430074
27.920544, 0.006591, 0.425801
27.930544, 0.006638, 0.421572
27.940544, 0.006687, 0.417384
27.950544, 0.006737, 0.413238
27.960545, 0.006788, 0.409133
27.970545, 0.006841, 0.405070
27.980545, 0.006894, 0.401047
27.990545, 0.006949, 0.397064
28.000546, 0.007006, 0.393121
28.010546, 0.007063, 0.389217
28.020546, 0.007122, 0.385353
28.030546, 0.007182, 0.381527
28.040546, 0.007243, 0.377739
28.050547, 0.007306, 0.373989
28.060547, 0.007370, 0.370276
28.070547, 0.007436, 0.366601
28.080547, 0.007503, 0.362962
28.090548, 0.007571, 0.359359
28.100548, 0.007641, 0.355793
28.110548, 0.007712, 0.352262
28.120548, 0.007785, 0.348767
28.130548, 0.007859, 0.345306
28.140549, 0.007935, 0.341880
28.150549, 0.008012, 0.338489
28.160549, 0.008091, 0.335131
28.170549, 0.008172, 0.331807
28.180550, 0.008254, 0.328516
28.190550, 0.008337, 0.325258
28.200550, 0.008423, 0.322032
28.210550, 0.008510, 0.318839
28.220551, 0.008599, 0.315678
28.230551, 0.008689, 0.312548
28.240551, 0.008782, 0.309450
28.250551, 0.008876, 0.306383
28.260551, 0.008972, 0.303346
28.270552, 0.009069, 0.300340
28.280552, 0.009169, 0.297364
28.290552, 0.009271, 0.294417
28.300552, 0.009374, 0.291500
28.310553, 0.009480, 0.288613
28.320553, 0.009587, 0.285754
28.330553, 0.009697, 0.282924
28.340553, 0.009808, 0.280122
28.350554, 0.009922, 0.277348
28.360554, 0.010038, 0.274602
28.370554, 0.010156, 0.271884
28.380554, 0.010276, 0.269193
28.390554, 0.010399, 0.266528
28.400555, 0.010524, 0.263891
28.410555, 0.010651, 0.261280
28.420555, 0.010780, 0.258695
28.430555, 0.010912, 0.256136
28.440556, 0.011047, 0.253602
28.450556, 0.011184, 0.251094
28.460556, 0.011323, 0.248611
28.470556, 0.011465, 0.246153
28.480556, 0.011610, 0.243720
28.490557, 0.011757, 0.241311
28.500557, 0.011907, 0.238926
28.510557, 0.012060, 0.236566
28.520557, 0.012215, 0.234228
28.530558, 0.012374, 0.231915
28.540558, 0.012535, 0.229624
28.550558, 0.012700, 0.227357
28.560558, 0.012867, 0.225112
28.570559, 0.013037, 0.222890
28.580559, 0.013211, 0.220690
28.590559, 0.013388, 0.218512
28.600559, 0.013568, 0.216357
28.610559, 0.013751, 0.214222
28.620560, 0.013938, 0.212110
28.630560, 0.014128, 0.210018
28.640560, 0.014321, 0.207948
28.650560, 0.014518, 0.205898
28.660561, 0.014719, 0.203869
28.670561, 0.014923, 0.201860
28.680561, 0.015132, 0.199872
28.690561, 0.015343, 0.197903
28.700562, 0.015559, 0.195954
28.710562, 0.015779, 0.194025
28.720562, 0.016003, 0.192116
28.730562, 0.016231, 0.190225
28.740562, 0.016463, 0.188354
28.750563, 0.016699, 0.186501
28.760563, 0.016939, 0.184668
28.770563, 0.017184, 0.182852
28.780563, 0.017434, 0.181055
28.790564, 0.017688, 0.179276
28.800564, 0.017946, 0.177515
28.810564, 0.018210, 0.175772
28.820564, 0.018478, 0.174046
28.830564, 0.018751, 0.172338
28.840565, 0.019029, 0.170647
28.850565, 0.019312, 0.168973
28.860565, 0.019600, 0.167316
28.870565, 0.019894, 0.165675
28.880566, 0.020193, 0.164051
28.890566, 0.020498, 0.162444
28.900566, 0.020808, 0.160853
28.910566, 0.021123, 0.159278
28.920567, 0.021445, 0.157719
28.930567, 0.021772, 0.156175
28.940567, 0.022106, 0.154648
28.950567, 0.022445, 0.153135
28.960567, 0.022791, 0.151638
28.970568, 0.023143, 0.150157
28.980568, 0.023502, 0.148690
28.990568, 0.023867, 0.147238
29.000568, 0.024239, 0.145801
29.010569, 0.024618, 0.144378
29.020569, 0.025003, 0.142970
29.030569, 0.025396, 0.141576
29.040569, 0.025796, 0.140196
29.050570, 0.026204, 0.138830
29.060570, 0.026619, 0.137478
29.070570, 0.027041, 0.136140
29.080570, 0.027472, 0.134815
29.090570, 0.027910, 0.133504
29.100571, 0.028356, 0.132206
29.110571, 0.028811, 0.130922
29.120571, 0.029274, 0.129650
29.130571, 0.029746, 0.128392
29.140572, 0.030226, 0.127146
29.150572, 0.030715, 0.125913
29.160572, 0.031214, 0.124693
29.170572, 0.031721, 0.123485
29.180573, 0.032238, 0.122289
29.190573, 0.032765, 0.121106
29.200573, 0.033301, 0.119934
29.210573, 0.033847, 0.118775
29.220573, 0.034403, 0.117627
29.230574, 0.034970, 0.116491
29.240574, 0.035547, 0.115367
29.250574, 0.036135, 0.114255
29.260574, 0.036734, 0.113153
29.270575, 0.037344, 0.112063
29.280575, 0.037965, 0.110985
29.290575, 0.038598, 0.109917
29.300575, 0.039243, 0.108860
29.310575, 0.039900, 0.107814
29.320576, 0.040568, 0.106779
29.330576, 0.041250, 0.105755
29.340576, 0.041944, 0.104741
29.350576, 0.042651, 0.103737
29.360577, 0.043371, 0.102744
29.370577, 0.044105, 0.101761
29.380577, 0.044853, 0.100788
29.390577, 0.045614, 0.099826
29.400578, 0.046390, 0.098873
29.410578, 0.047180, 0.097930
29.420578, 0.047985, 0.096997
29.430578, 0.048805, 0.096074
29.440578, 0.049640, 0.095160
29.450579, 0.050491, 0.094255
29.460579, 0.051358, 0.093361
29.470579, 0.052242, 0.092475
29.480579, 0.053142, 0.091598
29.490580, 0.054059, 0.090731
29.500580, 0.054993, 0.089873
29.510580, 0.055944, 0.089024
29.520580, 0.056914, 0.088183
29.530581, 0.057901, 0.087351
29.540581, 0.058908, 0.086529
29.550581, 0.059933, 0.085714
29.560581, 0.060977, 0.084908
29.570581, 0.062042, 0.084111
29.580582, 0.063126, 0.083322
29.590582, 0.064231, 0.082542
29.600582, 0.065356, 0.081769
29.610582, 0.066503, 0.081005
29.620583, 0.067671, 0.080249
29.630583, 0.068862, 0.079501
29.640583, 0.070075, 0.078760
29.650583, 0.071311, 0.078028
29.660583, 0.072570, 0.077303
29.670584, 0.073853, 0.076586
29.680584, 0.075161, 0.075877
29.690584, 0.076493, 0.075175
29.700584, 0.077850, 0.074481
29.710585, 0.079233, 0.073794
29.720585, 0.080642, 0.073115
29.730585, 0.082078, 0.072443
29.740585, 0.083542, 0.071778
29.750586, 0.085033, 0.071120
29.760586, 0.086552, 0.070469
29.770586, 0.088100, 0.069825
29.780586, 0.089677, 0.069189
29.790586, 0.091285, 0.068559
29.800587, 0.092923, 0.067936
29.810587, 0.094592, 0.067320
29.820587, 0.096292, 0.066710
29.830587, 0.098026, 0.066107
29.840588, 0.099792, 0.065511
29.850588, 0.101591, 0.064921
29.860588, 0.103425, 0.064338
29.870588, 0.105294, 0.063761
29.880589, 0.107199, 0.063191
29.890589, 0.109139, 0.062626
29.900589, 0.111117, 0.062068
29.910589, 0.113133, 0.061517
29.920589, 0.115187, 0.060971
29.930590, 0.117280, 0.060432
29.940590, 0.119413, 0.059898
29.950590, 0.121586, 0.059371
29.960590, 0.123801, 0.058849
29.970591, 0.126059, 0.058334
29.980591, 0.128359, 0.057824
29.990591, 0.130704, 0.057320
30.000591, 0.133093, 0.056822
30.010592, 0.135528, 0.056329
30.020592, 0.138010, 0.055842
30.030592, 0.140539, 0.055361
30.040592, 0.143116, 0.054885
30.050592, 0.145743, 0.054415
30.060593, 0.148420, 0.053950
30.070593, 0.151148, 0.053490
30.080593, 0.153928, 0.053036
30.090593, 0.156762, 0.052588
30.100594, 0.159650, 0.052144
30.110594, 0.162593, 0.051706
30.120594, 0.165593, 0.051273
30.130594, 0.168650, 0.050845
30.140594, 0.171766, 0.050422
30.150595, 0.174941, 0.050005
30.160595, 0.178178, 0.049592
30.170595, 0.181476, 0.049185
30.180595, 0.184838, 0.048782
30.190596, 0.188264, 0.048384
30.200596, 0.191756, 0.047992
30.210596, 0.195315, 0.047604
30.220596, 0.198942, 0.047221
30.230597, 0.202639, 0.046842
30.240597, 0.206408, 0.046469
30.250597, 0.210248, 0.046100
30.260597, 0.214162, 0.045736
30.270597, 0.218151, 0.045377
30.280598, 0.222218, 0.045022
30.290598, 0.226362, 0.044672
30.300598, 0.230586, 0.044326
30.310598, 0.234891, 0.043985
30.320599, 0.239279, 0.043649
30.330599, 0.243751, 0.043316
30.340599, 0.248309, 0.042989
30.350599, 0.252955, 0.042666
30.360600, 0.257690, 0.042347
30.370600, 0.262517, 0.042033
30.380600, 0.267436, 0.041723
30.390600, 0.272450, 0.041417
30.400600, 0.277561, 0.041116
30.410601, 0.282769, 0.040819
30.420601, 0.288079, 0.040526
30.430601, 0.293490, 0.040237
30.440601, 0.299005, 0.039953
30.450602, 0.304627, 0.039673
30.460602, 0.310357, 0.039397
30.470602, 0.316197, 0.039125
30.480602, 0.322150, 0.038858
30.490602, 0.328218, 0.038595
30.500603, 0.334402, 0.038335
30.510603, 0.340705, 0.038080
30.520603, 0.347130, 0.037829
30.530603, 0.353679, 0.037582
30.540604, 0.360354, 0.037339
30.550604, 0.367157, 0.037100
30.560604, 0.374092, 0.036866
30.570604, 0.381160, 0.036635
30.580605, 0.388364, 0.036408
30.590605, 0.395707, 0.036185
30.600605, 0.403192, 0.035967
30.610605, 0.410821, 0.035752
30.620605, 0.418596, 0.035541
30.630606, 0.426522, 0.035335
30.640606, 0.434600, 0.035132
30.650606, 0.442834, 0.034934
30.660606, 0.451227, 0.034739
30.670607, 0.459781, 0.034548
30.680607, 0.468500, 0.034362
30.690607, 0.477387, 0.034179
30.700607, 0.486446, 0.034000
30.710608, 0.495678, 0.033826
30.720608, 0.505089, 0.033655
30.730608, 0.514681, 0.033489
30.740608, 0.524457, 0.033326
30.750608, 0.534422, 0.033168
30.760609, 0.544579, 0.033013
30.770609, 0.554931, 0.032863
30.780609, 0.565482, 0.032717
30.790609, 0.576237, 0.032574
30.800610, 0.587199, 0.032436
30.810610, 0.598371, 0.032302
30.820610, 0.609759, 0.032173
30.830610, 0.621366, 0.032047
30.840611, 0.633196, 0.031926
30.850611, 0.645253, 0.031809
30.860611, 0.657542, 0.031696
30.870611, 0.670068, 0.031587
30.880611, 0.682834, 0.031483
30.890612, 0.695846, 0.031383
30.900612, 0.709108, 0.031288
30.910612, 0.722624, 0.031197
30.920612, 0.736401, 0.031110
30.930613, 0.750441, 0.031028
30.940613, 0.764752, 0.030951
30.950613, 0.779337, 0.030878
30.960613, 0.794201, 0.030810
30.970613, 0.809351, 0.030746
30.980614, 0.824792, 0.030688
30.990614, 0.840528, 0.030634
31.000614, 0.856566, 0.030585
31.010614, 0.872912, 0.030541
31.020615, 0.889570, 0.030503
31.030615, 0.906548, 0.030469
31.040615, 0.923850, 0.030440
31.050615, 0.941483, 0.030417
31.060616, 0.959454, 0.030399
31.070616, 0.977768, 0.030387
31.080616, 0.996432, 0.030380
31.090616, 1.015452, 0.030379
31.100616, 1.034836, 0.030384
31.110617, 1.054589, 0.030395
31.120617, 1.074719, 0.030411
31.130617, 1.095233, 0.030434
31.140617, 1.116138, 0.030463
31.150618, 1.137441, 0.030498
31.160618, 1.159149, 0.030540
31.170618, 1.181270, 0.030589
31.180618, 1.203811, 0.030644
31.190619, 1.226781, 0.030707
31.200619, 1.250186, 0.030776
31.210619, 1.274036, 0.030853
31.220619, 1.298337, 0.030938
31.230619, 1.323099, 0.031030
31.240620, 1.348329, 0.031130
31.250620, 1.374037, 0.031239
31.260620, 1.400230, 0.031356
31.270620, 1.426917, 0.031481
31.280621, 1.454108, 0.031616
31.290621, 1.481811, 0.031759
31.300621, 1.510035, 0.031912
31.310621, 1.538790, 0.032075
31.320621, 1.568085, 0.032248
31.330622, 1.597930, 0.032431
31.340622, 1.628334, 0.032625
31.350622, 1.659307, 0.032830
31.360622, 1.690858, 0.033046
31.370623, 1.722999, 0.033275
31.380623, 1.755739, 0.033515
31.390623, 1.789089, 0.033768
31.400623, 1.823058, 0.034035
31.410624, 1.857658, 0.034315
31.420624, 1.892899, 0.034609
31.430624, 1.928791, 0.034918
31.440624, 1.965347, 0.035243
31.450624, 2.002576, 0.035583
31.460625, 2.040489, 0.035940
31.470625, 2.079099, 0.036314
31.480625, 2.118416, 0.036705
31.490625, 2.158452, 0.037116
31.500626, 2.199217, 0.037546
31.510626, 2.240724, 0.037996
31.520626, 2.282985, 0.038468
31.530626, 2.326010, 0.038961
31.540627, 2.369811, 0.039478
31.550627, 2.414401, 0.040019
31.560627, 2.459790, 0.040585
31.570627, 2.505991, 0.041177
31.580627, 2.553015, 0.041797
31.590628, 2.600874, 0.042446
31.600628, 2.649580, 0.043126
31.610628, 2.699144, 0.043837
31.620628, 2.749577, 0.044582
31.630629, 2.800891, 0.045362
31.640629, 2.853097, 0.046179
31.650629, 2.906207, 0.047035
31.660629, 2.960230, 0.047931
31.670630, 3.015178, 0.048871
31.680630, 3.071061, 0.049856
31.690630, 3.127889, 0.050888
31.700630, 3.185671, 0.051971
31.710630, 3.244418, 0.053107
31.720631, 3.304137, 0.054299
31.730631, 3.364838, 0.055550
31.740631, 3.426527, 0.056864
31.750631, 3.489212, 0.058244
31.760632, 3.552900, 0.059693
31.770632, 3.617595, 0.061217
31.780632, 3.683303, 0.062820
31.790632, 3.750028, 0.064505
31.800632, 3.817771, 0.066279
31.810633, 3.886535, 0.068147
31.820633, 3.956321, 0.070114
31.830633, 4.027125, 0.072187
31.840633, 4.098947, 0.074372
31.850634, 4.171780, 0.076677
31.860634, 4.245619, 0.079109
31.870634, 4.320456, 0.081676
31.880634, 4.396278, 0.084388
31.890635, 4.473074, 0.087254
31.900635, 4.550827, 0.090285
31.910635, 4.629517, 0.093491
31.920635, 4.709123, 0.096884
31.930635, 4.789618, 0.100477
31.940636, 4.870974, 0.104285
31.950636, 4.953154, 0.108322
31.960636, 5.036121, 0.112604
31.970636, 5.119831, 0.117149
31.980637, 5.204234, 0.121975
31.990637, 5.289275, 0.127103
32.000637, 5.374892, 0.132555
32.010635, 5.461016, 0.138354
32.020634, 5.547569, 0.144526
32.030632, 5.634468, 0.151099
32.040630, 5.721616, 0.158101
32.050629, 5.808911, 0.165566
32.060627, 5.896236, 0.173528
32.070625, 5.983466, 0.182024
32.080624, 6.070461, 0.191096
32.090622, 6.157069, 0.200785
32.100620, 6.243123, 0.211140
32.110619, 6.328440, 0.222210
32.120617, 6.412822, 0.234050
32.130615, 6.496050, 0.246719
32.140614, 6.577890, 0.260279
32.150612, 6.658086, 0.274797
32.160610, 6.736359, 0.290345
32.170609, 6.812410, 0.307000
32.180607, 6.885916, 0.324844
32.190605, 6.956529, 0.343964
32.200603, 7.023876, 0.364453
32.210602, 7.087557, 0.386407
32.220600, 7.147148, 0.409930
32.230598, 7.202196, 0.435129
32.240597, 7.252223, 0.462116
32.250595, 7.296727, 0.491009
32.260593, 7.335178, 0.521926
32.270592, 7.367029, 0.554991
32.280590, 7.391711, 0.590328
32.290588, 7.408639, 0.628060
32.300587, 7.417220, 0.668310
32.310585, 7.416854, 0.711197
32.320583, 7.406946, 0.756833
32.330582, 7.386910, 0.805323
32.340580, 7.356183, 0.856758
32.350578, 7.314232, 0.911215
32.360577, 7.260571, 0.968752
32.370575, 7.194772, 1.029401
32.380573, 7.116478, 1.093170
32.390572, 7.025423, 1.160034
32.400570, 6.921439, 1.229931
32.410568, 6.804481, 1.302760
32.420567, 6.674633, 1.378379
32.430565, 6.532120, 1.456597
32.440563, 6.377323, 1.537177
32.450562, 6.210777, 1.619836
32.460560, 6.033179, 1.704242
32.470558, 5.845383, 1.790020
32.480556, 5.648390, 1.876753
32.490555, 5.443338, 1.963992
32.500553, 5.231485, 2.051259
32.510551, 5.014181, 2.138057
32.520550, 4.792846, 2.223883
32.530548, 4.568941, 2.308231
32.540546, 4.343935, 2.390611
32.550545, 4.119274, 2.470551
32.560543, 3.896353, 2.547615
32.570541, 3.676488, 2.621403
32.580540, 3.460891, 2.691564
32.590538, 3.250652, 2.757801
32.600536, 3.046726, 2.819869
32.610535, 2.849919, 2.877584
32.620533, 2.660891, 2.930817
32.630531, 2.480152, 2.979495
32.640530, 2.308067, 3.023596
32.650528, 2.144868, 3.063146
32.660526, 1.990664, 3.098215
32.670525, 1.845452, 3.128908
32.680523, 1.709134, 3.155361
32.690521, 1.581529, 3.177737
32.700520, 1.462389, 3.196217
32.710518, 1.351413, 3.210995
32.720516, 1.248260, 3.222279
32.730515, 1.152558, 3.230279
32.740513, 1.063917, 3.235207
32.750511, 0.981935, 3.237275
32.760509, 0.906210, 3.236690
32.770508, 0.836341, 3.233654
32.780506, 0.771934, 3.228362
32.790504, 0.712610, 3.220999
32.800503, 0.658003, 3.211742
32.810501, 0.607763, 3.200758
32.820499, 0.561559, 3.188204
32.830498, 0.519080, 3.174225
32.840496, 0.480031, 3.158960
32.850494, 0.444140, 3.142534
32.860493, 0.411151, 3.125066
